,t,1,2,3,4,5
0,0.0,100.0,100.0,100.0,100.0,100.0
1,0.003968253968253968,99.36520612729261,101.56686469317636,100.13127144925804,98.26160349577792,100.70907120075472
2,0.007936507936507936,99.27786578846766,101.0751992292707,100.21427301880931,99.19126423557792,100.9710819604933
3,0.011904761904761904,98.11137130280177,100.26975558692409,100.51657988873826,99.8980800184487,101.18342041481449
4,0.015873015873015872,97.52882689301792,98.89911309594359,98.70628505534076,99.67466553991733,100.71100532708726
5,0.01984126984126984,96.23287938586323,98.3273511203059,99.80781490741214,100.17926328858881,100.46365833955994
6,0.023809523809523808,96.81477913104698,97.9090966697544,100.14972910835506,99.99028360642173,100.45111241784156
7,0.027777777777777776,98.56985211762594,98.02043706510389,102.06975292446535,101.21350807216169,99.30619047336909
8,0.031746031746031744,99.02275170512952,96.7561018780267,101.85248622708606,100.16545450797783,99.80386159531533
9,0.03571428571428571,98.7579445269147,97.30651238482623,100.8954769775863,100.16172050191804,100.76120115027439
10,0.03968253968253968,97.2988495785378,96.68286823107418,101.78775042964949,100.42953721021986,100.88016554669527
11,0.04365079365079365,99.0069759368614,99.02906654496233,102.26103161553353,101.24665197422954,100.95240253426644
12,0.047619047619047616,100.98893554384571,99.02980170248198,101.18678146092076,100.32706469679918,101.60305843864828
13,0.051587301587301584,102.17708129061387,98.93946361635399,99.498494385427,101.5728146094718,100.89730311913688
14,0.05555555555555555,104.89426094521778,98.13048703354907,100.17832065712956,101.85970884702748,100.68428849717122
15,0.05952380952380952,105.3685765118203,95.74839735336231,100.41690375522239,102.14786069481333,100.72772602512138
16,0.06349206349206349,104.58374712128655,97.27973126575783,101.36621073448303,101.01302564662967,100.99009529858381
17,0.06746031746031746,105.7556426130119,97.34010008742332,101.98751940448457,101.4837558905298,99.85134254710529
18,0.07142857142857142,107.15050238277709,98.20567955131936,103.30899511737941,101.0291967878975,101.6391029901887
19,0.07539682539682539,107.2445583466264,99.56864198676456,104.16432236443886,99.99753159120893,100.69446518199538
20,0.07936507936507936,107.92659287395091,97.87009016012863,104.13284794356474,101.05181697025328,99.75692728313648
21,0.08333333333333333,106.9247914932954,97.84391352844429,103.69478863679406,100.67163575180454,103.64833539725157
22,0.0873015873015873,107.10044542387264,95.9125583114445,102.69218756831214,99.78402629852964,103.93743843735152
23,0.09126984126984126,106.13830502135941,97.95464044032457,101.13457614290115,100.51493923281394,104.74232018646245
24,0.09523809523809523,107.40603831471128,95.74554584723896,101.27689663904003,100.51166227885159,103.91996537314549
25,0.0992063492063492,107.81934989267714,95.3969935034112,100.23482017885793,101.20158143724936,105.14417947256803
26,0.10317460317460317,108.48852154076391,95.76628194472443,97.67506457538613,100.77537585682254,106.79161678494586
27,0.10714285714285714,108.2281739550828,97.51251433046367,99.43726627313829,101.25115096364125,107.05733299482505
28,0.1111111111111111,107.51471631480895,99.19575583156009,97.95806044750223,101.31185080888933,107.44975818340504
29,0.11507936507936507,105.8309286582538,98.4179232376681,97.10546091647181,102.49694898899462,105.82958261876176
30,0.11904761904761904,105.4439655742682,99.82929491224417,97.96293995122127,102.49753569580068,106.03976663699336
31,0.12301587301587301,106.21644379966102,101.68105044410315,96.7417172058783,102.47271682248878,105.92695922901842
32,0.12698412698412698,106.41503915767666,101.30048535811508,95.68921803945612,102.10978138245608,104.94444766099386
33,0.13095238095238093,105.42225732250226,101.90638439487182,97.26729682950625,100.94426162871186,106.19946188508939
34,0.1349206349206349,105.33333838509976,101.97320667918893,96.89934004010371,101.93838015873365,105.11613245877358
