,t,1,2,3,4,5
0,0.0,100.0,100.0,100.0,100.0,100.0
1,0.003968253968253968,100.6397434445765,102.72195669292283,99.195426336452,100.63543728739042,101.34315728243213
2,0.007936507936507936,100.47654577314044,104.07926536227308,98.60024559255602,100.88207080385666,100.6740502329315
3,0.011904761904761904,101.31185986509851,102.11805654697899,97.8787373105148,99.80886179614129,102.37112858577797
4,0.015873015873015872,103.28693597085486,101.50903739246878,96.83060630994741,100.70536724889558,102.63851930274798
5,0.01984126984126984,102.99494338071555,103.1545615105323,96.90135360257861,99.98956098560731,105.3700216525546
6,0.023809523809523808,102.70379749853666,102.25111617969728,95.90360266312805,100.15530359157005,104.47149597125647
7,0.027777777777777776,104.7801506555172,102.83670665074425,96.24240215443183,103.45069250320601,106.79428396058248
8,0.031746031746031744,105.8107549861235,103.85761527746912,96.19295655723555,103.3378693615672,107.07364762368907
9,0.03571428571428571,105.19927351346705,102.66401834153747,95.91522453160303,104.85751571498692,106.21112361368694
10,0.03968253968253968,105.93344887810815,102.59926789887716,94.83604360204485,103.94503946854846,105.57815713787247
11,0.04365079365079365,105.32929542898871,98.5056310705259,94.16061135526118,103.91159887690922,105.1654217299579
12,0.047619047619047616,104.72553693405628,97.25405625819822,95.07233644936395,106.2685696240612,105.741516419561
13,0.051587301587301584,105.0577794838128,96.95662167329938,95.68562222076572,105.44500850605313,106.45301853848902
14,0.05555555555555555,102.56784293388485,95.45568767760918,94.52563412831809,107.89335911648959,105.69893892767786
15,0.05952380952380952,100.37484093384768,97.45079981125724,94.65527193524146,108.87268887068478,105.67909143940645
16,0.06349206349206349,99.67814827557288,95.722041744539,95.56696547562551,108.11676926147157,108.58314361128167
17,0.06746031746031746,98.42600554229966,95.20415648495445,93.58908177391046,108.99461486826104,110.98557365963741
18,0.07142857142857142,98.82822528484726,95.37245694168458,94.24318080820512,110.35148150072095,111.61064547776655
19,0.07539682539682539,97.71570218964906,97.13164367784134,93.47081462317995,111.23261896951706,111.67739145465342
20,0.07936507936507936,96.00381766625685,95.40167105813003,94.15639342749805,109.06671405162797,111.8597194800611
21,0.08333333333333333,97.80468154679667,96.8215533500515,93.2664122525061,108.08497581193893,112.7411213725259
22,0.0873015873015873,97.53848109890414,96.84556536804612,91.18037762379836,107.76127207673493,111.31091276328684
23,0.09126984126984126,97.6331220491547,95.66675027951904,89.3403877957656,107.6730812886689,110.96376534695868
24,0.09523809523809523,95.90764611667743,96.23679849330037,89.40517063532992,108.53127630752101,108.66834897943632
25,0.0992063492063492,95.26344689355302,96.48994145640417,89.70888003046038,108.7874808551331,109.22930194823597
26,0.10317460317460317,95.40802740962589,95.7744353579137,88.70315785681989,106.98531180511549,110.13669875380624
27,0.10714285714285714,94.04567902001196,95.87011113280094,89.43034432615839,107.5118036019718,109.4813024289851
28,0.1111111111111111,94.50313504167461,95.41719648737211,87.58816701169393,108.35494297907768,111.68732180865217
29,0.11507936507936507,93.80186329956973,95.56513440200999,87.5256969304171,109.1348301611927,109.98885575369337
30,0.11904761904761904,93.46890108213472,96.37715195699205,86.21068337719055,110.64420542570709,107.99108826119316
31,0.12301587301587301,92.77405575384364,98.33402897013214,85.5157689984112,111.82612122090396,108.30979383227553
32,0.12698412698412698,94.97584425816578,96.82393054611103,85.57703859170553,112.48831489807488,109.76117055220618
33,0.13095238095238093,94.97100047792888,99.47306681498969,84.66445572794535,112.40229904915891,112.12803308533266
34,0.1349206349206349,93.72497813781888,97.06802052932888,84.26528420923069,110.08769750974386,111.49491899097298
35,0.1388888888888889,94.71258349216983,96.89410784440287,85.3505687584754,110.6983602067796,113.03394467819939
36,0.14285714285714285,93.27804203421327,97.62658642351862,84.74256436391799,111.00160860948579,112.99256900037024
37,0.1468253968253968,93.53495472483382,97.98447723832346,85.64970537301184,111.39531963251167,112.76051162892958
38,0.15079365079365079,91.26476052141628,97.23034379290205,84.44934304085182,109.63085296690922,114.03647118825815
39,0.15476190476190477,89.76096699239365,96.98727607529825,85.02504131466715,108.16067526763719,114.99122985433392
40,0.15873015873015872,89.99458311123247,96.39820827531632,86.5936876376326,109.61841515605222,112.74337705576545
41,0.16269841269841268,90.84659664415932,95.69646550596902,83.94872332230545,109.5768447232335,114.87400786997893
42,0.16666666666666666,91.05378882637835,96.73781614185549,83.11999502365704,110.53489144174209,116.90276353544205
43,0.17063492063492064,90.93204179934537,97.18548923170606,83.73648294062158,110.58749929038493,115.99884182124977
44,0.1746031746031746,90.59852492591861,96.35223775541361,83.53249151949393,110.6421363434598,116.59261202166877
45,0.17857142857142855,88.93709776776389,97.46209767030075,83.93399551298711,111.97115668818628,117.3345379026481
46,0.18253968253968253,88.1446501108233,97.85181262999431,83.30764084435656,111.25877604353498,117.73453438443832
47,0.1865079365079365,87.64501719517548,98.87084139104668,83.40850213119415,111.40685485403029,116.9350012826702
48,0.19047619047619047,88.83069872837181,99.67012582027698,83.25498000898065,110.77308013481138,115.96351599775693
49,0.19444444444444442,89.22671834936328,98.64629586890408,84.49899710129648,110.18146577564694,115.93998899145868
50,0.1984126984126984,87.27703390824979,97.96420074861506,84.78037716124953,109.76618805221254,117.67972805893905
51,0.20238095238095238,87.64455428067419,98.90266409474464,85.15188599736594,110.08691723872153,118.50255615327073
52,0.20634920634920634,87.2307534629922,99.67801744700348,84.7212488067502,109.43793582351383,117.96456434261523
53,0.2103174603174603,86.5002737017905,99.66363617142088,84.21240416063755,111.19636363169992,119.13124859324823
54,0.21428571428571427,87.17983224808374,99.8229494867832,83.76468971634273,109.96319678880498,114.94532708033702
55,0.21825396825396826,88.33014508287981,101.45488571026489,84.19202757747001,109.71766905577026,116.63492223493635
56,0.2222222222222222,89.38326904634101,100.71353225675475,83.75663354841862,109.1244941231925,114.11987692727172
57,0.22619047619047616,88.45371476416499,101.42219971761969,84.07298089127313,111.14533106295403,113.61348086884618
58,0.23015873015873015,88.12028499083716,101.17621088998598,86.3105537204756,111.43417288358957,112.03537859896677
59,0.23412698412698413,88.49936090829604,100.91112522645633,87.27343045808088,112.90571678535079,110.23586483487729
60,0.23809523809523808,89.60445964452829,102.32996222531797,86.92603687112937,110.82538470109111,111.87323349073911
61,0.24206349206349204,89.07574821042024,103.41198165313003,88.26207615067479,111.21212532813716,111.22920172620273
62,0.24603174603174602,88.87821622136511,104.48976643225164,87.81991593238237,112.47902487506532,111.7291388355659
63,0.25,87.65841492234176,106.23521788417338,85.6037764817006,112.60909523160032,111.67640439259782
64,0.25396825396825395,86.35751872413122,106.27598509250912,84.5334871813539,114.1445155369015,112.36299305737154
65,0.2579365079365079,87.25647620931795,107.20578277151598,82.57417982399217,113.4165304067259,112.48518819152562
66,0.26190476190476186,88.77080736835475,106.80024759835247,82.2190833552114,115.46209656357765,110.69475047565732
67,0.26587301587301587,88.7008662613683,107.2500908218927,82.24795532853014,118.86932129883495,112.10626847842487
68,0.2698412698412698,89.84015441235408,107.08713018418392,84.01360101405399,118.34125719901414,111.42431225428477
69,0.2738095238095238,90.26116147780631,107.23083913869729,84.3704015821534,117.69290172382469,109.27345539142331
70,0.2777777777777778,89.54117408489587,108.05076977037407,84.147843071768,119.88208984731789,108.69858854425777
71,0.28174603174603174,89.96050758402454,106.95536983533177,85.04188196124373,122.30628864474863,110.78658056025475
72,0.2857142857142857,91.73163068463757,109.82545057596802,82.71535247096287,121.51771950111892,111.99301324522041
73,0.28968253968253965,91.70115167289072,108.4551488102455,82.97113177432135,120.89051278881784,111.51542601277293
74,0.2936507936507936,93.53789451338389,106.82141500747531,83.79084669397966,120.47643555309234,111.0390282498731
75,0.2976190476190476,90.51177971178764,108.40435837718773,82.25419451101996,118.46703563185213,110.60315028064839
76,0.30158730158730157,91.46478644808586,109.50403026790134,83.45798900281306,117.11775276191395,113.54874148004035
77,0.3055555555555555,91.5760512482704,110.38161320202568,83.8246469863703,115.6591988155246,114.11003099925445
78,0.30952380952380953,91.24258212150667,111.27215305616927,83.39713804162228,114.55941917969766,114.74361792835163
79,0.3134920634920635,91.35900200422248,111.26823109169858,84.07467083631384,114.52300184593173,116.25657816777718
80,0.31746031746031744,89.11029348351865,110.03059766440765,86.52491707236003,114.87511344040041,116.62074073792846
81,0.3214285714285714,88.87459197295077,110.14884450305513,86.733723699034,117.15514544734671,116.25459386962429
82,0.32539682539682535,89.28598567235186,109.22611629768248,87.01574777766189,115.70456105928483,115.98116797562818
83,0.32936507936507936,90.9748689160765,110.58943901767779,86.5239068471885,117.1623288200122,115.89038522896696
84,0.3333333333333333,90.39353589364148,110.39787607481706,85.6126258454857,116.86079505879404,115.84984129403577
85,0.33730158730158727,89.4881079967214,109.26866387023907,86.52324153056483,116.80189610901259,116.93067047676921
86,0.3412698412698413,88.9347760750516,108.84007710452505,85.60523786416374,117.81319515551851,117.0211518383453
87,0.34523809523809523,89.9771076226865,109.4208128443503,85.69265952069131,116.17229116633094,118.12036516865271
88,0.3492063492063492,90.36131103465871,108.65936564293214,85.1886575973988,116.7472469356245,118.01435418152214
89,0.35317460317460314,89.77090247605992,107.55237599160904,85.71449299061426,117.00626305435065,118.14539424067745
90,0.3571428571428571,90.36404955331922,107.89593149995342,86.08582118296027,117.74847882302105,115.22193128694813
91,0.3611111111111111,90.48540944877439,108.24232911154532,87.2288863570708,118.19231006712769,116.5737123637039
92,0.36507936507936506,91.60734403732094,107.56600569511329,86.68050360575616,121.92010655787354,117.09764848707866
93,0.369047619047619,90.81145677436005,106.94227344834687,86.39656599762257,120.9588306315379,118.59341737597417
94,0.373015873015873,90.44811272035896,107.26815173404609,85.34788883124044,120.16662962406619,114.35762986005992
95,0.376984126984127,90.01310721188854,105.34141958775523,84.88158709173005,119.24110964264233,117.42040945919305
96,0.38095238095238093,88.37912399298736,103.50225097684127,85.29618928354083,118.42362860481397,117.2280427783106
97,0.3849206349206349,88.72002282073205,102.58183417890126,86.12381644559862,117.49044288041233,118.89038808933763
98,0.38888888888888884,89.02289956878946,102.31852366423941,85.13913865542486,119.27792102378666,117.35686544204425
99,0.39285714285714285,89.03923419805189,102.73232748578573,86.0872998529696,121.44627207830058,118.28047344469536
100,0.3968253968253968,88.78703471031804,104.67220732847218,87.58067557879954,120.59047246785859,116.7349472470645
101,0.40079365079365076,87.22820114201043,105.82197227301182,88.04853644907783,119.34669171071981,115.83494085624156
102,0.40476190476190477,86.77747652166553,105.62152511819484,90.1660224879217,120.07192743897055,118.67632509889799
103,0.4087301587301587,86.41388349329452,105.60879489196942,89.30191081327428,119.25363956489511,118.40565762894114
104,0.4126984126984127,85.55501810403368,104.29568786950055,87.92294075880778,120.22270391478128,118.74459779964431
105,0.41666666666666663,85.39151110241544,104.28377840221553,85.98475701731385,120.54480699789605,120.06770840025872
106,0.4206349206349206,85.83752834531057,103.9175828378756,87.6312325921099,118.27873416247182,120.83426219569401
107,0.4246031746031746,87.91224143423327,104.35338079005818,88.36719034488154,120.62176895487066,121.07788551041716
108,0.42857142857142855,88.116304310933,103.2837390502701,88.31584153901024,123.39674740707139,121.65037410454208
